city,country,path,region,shapers,slug,title,description,name,role,hub,company
Istanbul,Turkey,/hubs/istanbul-hub,Central/Eastern Europe,semih yasar boyaci yasin sert ekrem gürdal do?ukan güngör baris can ustundag ezgi utan ali arat ece bal afsin yurdakul can naiboglu onur türk serhat karahan rina onur sirinoglu ceren Öztulca umit kumcuoglu mehmet koruturk cem onat yılmaz,istanbul-hub,Istanbul Hub,Strategic Investments and Business Development Specialist,Cem Onat Yılmaz,None,istanbul-hub,
Istanbul,Turkey,/hubs/istanbul-hub,Central/Eastern Europe,semih yasar boyaci yasin sert ekrem gürdal do?ukan güngör baris can ustundag ezgi utan ali arat ece bal afsin yurdakul can naiboglu onur türk serhat karahan rina onur sirinoglu ceren Öztulca umit kumcuoglu mehmet koruturk cem onat yılmaz,istanbul-hub,Istanbul Hub,Chief Executive Officer @ Kare Portfolio Management,Umit Kumcuoglu,Founding Curator,istanbul-hub, Kare Portfolio Management
Ithaca,USA,/hubs/ithaca-hub,North America,bailey herbstreit jeremiah grant jr genesis arlette miranda soto crystal sessoms michael blaney alec mitchell svante myrick ishan goenka karolina vass michael pocress,ithaca-hub,Ithaca Hub,Strategic Analyst @ Blacklight Research,Alec Mitchell,Curator,ithaca-hub, Blacklight Research
Ithaca,USA,/hubs/ithaca-hub,North America,bailey herbstreit jeremiah grant jr genesis arlette miranda soto crystal sessoms michael blaney alec mitchell svante myrick ishan goenka karolina vass michael pocress,ithaca-hub,Ithaca Hub,Undergraduate,Bailey Herbstreit,None,ithaca-hub,
Ithaca,USA,/hubs/ithaca-hub,North America,bailey herbstreit jeremiah grant jr genesis arlette miranda soto crystal sessoms michael blaney alec mitchell svante myrick ishan goenka karolina vass michael pocress,ithaca-hub,Ithaca Hub,"Co-Founder, Executive Director",Michael Blaney,None,ithaca-hub,
Ithaca,USA,/hubs/ithaca-hub,North America,bailey herbstreit jeremiah grant jr genesis arlette miranda soto crystal sessoms michael blaney alec mitchell svante myrick ishan goenka karolina vass michael pocress,ithaca-hub,Ithaca Hub,Undergraduate,Ishan Goenka,None,ithaca-hub,
Ithaca,USA,/hubs/ithaca-hub,North America,bailey herbstreit jeremiah grant jr genesis arlette miranda soto crystal sessoms michael blaney alec mitchell svante myrick ishan goenka karolina vass michael pocress,ithaca-hub,Ithaca Hub,Undergraduate,Jeremiah Grant Jr,None,ithaca-hub,
Ithaca,USA,/hubs/ithaca-hub,North America,bailey herbstreit jeremiah grant jr genesis arlette miranda soto crystal sessoms michael blaney alec mitchell svante myrick ishan goenka karolina vass michael pocress,ithaca-hub,Ithaca Hub,Undergraduate,Genesis Arlette Miranda Soto,None,ithaca-hub,
Ithaca,USA,/hubs/ithaca-hub,North America,bailey herbstreit jeremiah grant jr genesis arlette miranda soto crystal sessoms michael blaney alec mitchell svante myrick ishan goenka karolina vass michael pocress,ithaca-hub,Ithaca Hub,Undergraduate,Michael Pocress,None,ithaca-hub,
Ithaca,USA,/hubs/ithaca-hub,North America,bailey herbstreit jeremiah grant jr genesis arlette miranda soto crystal sessoms michael blaney alec mitchell svante myrick ishan goenka karolina vass michael pocress,ithaca-hub,Ithaca Hub,Associate Principal,Crystal Sessoms,None,ithaca-hub,
Ithaca,USA,/hubs/ithaca-hub,North America,bailey herbstreit jeremiah grant jr genesis arlette miranda soto crystal sessoms michael blaney alec mitchell svante myrick ishan goenka karolina vass michael pocress,ithaca-hub,Ithaca Hub,Undergraduate,Karolina Vass,None,ithaca-hub,
Ithaca,USA,/hubs/ithaca-hub,North America,bailey herbstreit jeremiah grant jr genesis arlette miranda soto crystal sessoms michael blaney alec mitchell svante myrick ishan goenka karolina vass michael pocress,ithaca-hub,Ithaca Hub,Mayor @ City of Ithaca,Svante Myrick,Founding Curator,ithaca-hub, City of Ithaca
Ivanovo,Russian Federation,/hubs/ivanovo-hub,Russia,vasiliy polyvyanniy lyudmila plotnikova maria akimova dmitry titov liubov khokhlova alexandra troitskaya nikita sorokin ivan krisanov dmitry maslov aina abubakar olaolu novikova svetlana,ivanovo-hub,Ivanovo Hub,Chief Executive Officer @ United Kingdom Ivanovo,Ivan Krisanov,Curator,ivanovo-hub, United Kingdom Ivanovo
Ivanovo,Russian Federation,/hubs/ivanovo-hub,Russia,vasiliy polyvyanniy lyudmila plotnikova maria akimova dmitry titov liubov khokhlova alexandra troitskaya nikita sorokin ivan krisanov dmitry maslov aina abubakar olaolu novikova svetlana,ivanovo-hub,Ivanovo Hub,Student,Maria Akimova,None,ivanovo-hub,
Ivanovo,Russian Federation,/hubs/ivanovo-hub,Russia,vasiliy polyvyanniy lyudmila plotnikova maria akimova dmitry titov liubov khokhlova alexandra troitskaya nikita sorokin ivan krisanov dmitry maslov aina abubakar olaolu novikova svetlana,ivanovo-hub,Ivanovo Hub,Student,Liubov Khokhlova,None,ivanovo-hub,
Ivanovo,Russian Federation,/hubs/ivanovo-hub,Russia,vasiliy polyvyanniy lyudmila plotnikova maria akimova dmitry titov liubov khokhlova alexandra troitskaya nikita sorokin ivan krisanov dmitry maslov aina abubakar olaolu novikova svetlana,ivanovo-hub,Ivanovo Hub,Senior manager,Lyudmila Plotnikova,None,ivanovo-hub,
Ivanovo,Russian Federation,/hubs/ivanovo-hub,Russia,vasiliy polyvyanniy lyudmila plotnikova maria akimova dmitry titov liubov khokhlova alexandra troitskaya nikita sorokin ivan krisanov dmitry maslov aina abubakar olaolu novikova svetlana,ivanovo-hub,Ivanovo Hub,Director of Institute,Nikita Sorokin,None,ivanovo-hub,
Ivanovo,Russian Federation,/hubs/ivanovo-hub,Russia,vasiliy polyvyanniy lyudmila plotnikova maria akimova dmitry titov liubov khokhlova alexandra troitskaya nikita sorokin ivan krisanov dmitry maslov aina abubakar olaolu novikova svetlana,ivanovo-hub,Ivanovo Hub,Teacher,Dmitry Titov,None,ivanovo-hub,
Ivanovo,Russian Federation,/hubs/ivanovo-hub,Russia,vasiliy polyvyanniy lyudmila plotnikova maria akimova dmitry titov liubov khokhlova alexandra troitskaya nikita sorokin ivan krisanov dmitry maslov aina abubakar olaolu novikova svetlana,ivanovo-hub,Ivanovo Hub,division head,Alexandra Troitskaya,None,ivanovo-hub,
Ivanovo,Russian Federation,/hubs/ivanovo-hub,Russia,vasiliy polyvyanniy lyudmila plotnikova maria akimova dmitry titov liubov khokhlova alexandra troitskaya nikita sorokin ivan krisanov dmitry maslov aina abubakar olaolu novikova svetlana,ivanovo-hub,Ivanovo Hub,Phd,Aina Abubakar olaolu,None,ivanovo-hub,
Ivanovo,Russian Federation,/hubs/ivanovo-hub,Russia,vasiliy polyvyanniy lyudmila plotnikova maria akimova dmitry titov liubov khokhlova alexandra troitskaya nikita sorokin ivan krisanov dmitry maslov aina abubakar olaolu novikova svetlana,ivanovo-hub,Ivanovo Hub,Orthopaedic surgeon,Vasiliy Polyvyanniy,None,ivanovo-hub,
Ivanovo,Russian Federation,/hubs/ivanovo-hub,Russia,vasiliy polyvyanniy lyudmila plotnikova maria akimova dmitry titov liubov khokhlova alexandra troitskaya nikita sorokin ivan krisanov dmitry maslov aina abubakar olaolu novikova svetlana,ivanovo-hub,Ivanovo Hub,Deputy director,Novikova Svetlana,None,ivanovo-hub,
Ivanovo,Russian Federation,/hubs/ivanovo-hub,Russia,vasiliy polyvyanniy lyudmila plotnikova maria akimova dmitry titov liubov khokhlova alexandra troitskaya nikita sorokin ivan krisanov dmitry maslov aina abubakar olaolu novikova svetlana,ivanovo-hub,Ivanovo Hub,"Director, Scientific Centre @ Kazan Federal University",Dmitry Maslov,Founding Curator,ivanovo-hub, Kazan Federal University
Jaipur,India,/hubs/jaipur-hub,South Asia,akanksha sharma aditya khandelwal aseem yash bhatiya vikram sharma ashu parwal yashraj khaitan samder singh khangarot vivek bhandari abhishek khandal ankita sharma,jaipur-hub,Jaipur Hub,Co-Founder @ Healers at Home,Vikram Sharma,Curator,jaipur-hub, Healers at Home
Jaipur,India,/hubs/jaipur-hub,South Asia,akanksha sharma aditya khandelwal aseem yash bhatiya vikram sharma ashu parwal yashraj khaitan samder singh khangarot vivek bhandari abhishek khandal ankita sharma,jaipur-hub,Jaipur Hub,Chief Executive Officer @ Gram Power,Yashraj Khaitan,None,jaipur-hub, Gram Power
Jaipur,India,/hubs/jaipur-hub,South Asia,akanksha sharma aditya khandelwal aseem yash bhatiya vikram sharma ashu parwal yashraj khaitan samder singh khangarot vivek bhandari abhishek khandal ankita sharma,jaipur-hub,Jaipur Hub,Student,Abhishek Khandal,None,jaipur-hub,
Jaipur,India,/hubs/jaipur-hub,South Asia,akanksha sharma aditya khandelwal aseem yash bhatiya vikram sharma ashu parwal yashraj khaitan samder singh khangarot vivek bhandari abhishek khandal ankita sharma,jaipur-hub,Jaipur Hub,Writer-Director,Aseem Yash Bhatiya,None,jaipur-hub,
Jaipur,India,/hubs/jaipur-hub,South Asia,akanksha sharma aditya khandelwal aseem yash bhatiya vikram sharma ashu parwal yashraj khaitan samder singh khangarot vivek bhandari abhishek khandal ankita sharma,jaipur-hub,Jaipur Hub,Director,Aditya Khandelwal,None,jaipur-hub,
Jaipur,India,/hubs/jaipur-hub,South Asia,akanksha sharma aditya khandelwal aseem yash bhatiya vikram sharma ashu parwal yashraj khaitan samder singh khangarot vivek bhandari abhishek khandal ankita sharma,jaipur-hub,Jaipur Hub,MBA Candidate at Stanford Graduate School of Business,Samder Singh Khangarot,None,jaipur-hub,
Jaipur,India,/hubs/jaipur-hub,South Asia,akanksha sharma aditya khandelwal aseem yash bhatiya vikram sharma ashu parwal yashraj khaitan samder singh khangarot vivek bhandari abhishek khandal ankita sharma,jaipur-hub,Jaipur Hub,Derivatives Trader,Ashu Parwal,None,jaipur-hub,
Jaipur,India,/hubs/jaipur-hub,South Asia,akanksha sharma aditya khandelwal aseem yash bhatiya vikram sharma ashu parwal yashraj khaitan samder singh khangarot vivek bhandari abhishek khandal ankita sharma,jaipur-hub,Jaipur Hub,Sustainability Professional,Ankita Sharma,None,jaipur-hub,
Jaipur,India,/hubs/jaipur-hub,South Asia,akanksha sharma aditya khandelwal aseem yash bhatiya vikram sharma ashu parwal yashraj khaitan samder singh khangarot vivek bhandari abhishek khandal ankita sharma,jaipur-hub,Jaipur Hub,Executive Director @ Sandarbha Consulting Pvt. Ltd,Vivek Bhandari,Founding Curator,jaipur-hub, Sandarbha Consulting Pvt. Ltd
Jaipur,India,/hubs/jaipur-hub,South Asia,akanksha sharma aditya khandelwal aseem yash bhatiya vikram sharma ashu parwal yashraj khaitan samder singh khangarot vivek bhandari abhishek khandal ankita sharma,jaipur-hub,Jaipur Hub,HEAD-CSR/ SUSTAINABILITY,AKANKSHA SHARMA,Founding Curator,jaipur-hub,
Jakarta,Indonesia,/hubs/jakarta-hub,Asia Pacific,alldo fellix januardy ayunda faza maudya nurul luntungan amadeus yeremia pribowo angelyn liem andi taufan garuda putra agung nugroho farell sutantio alanda kariza andreas arianto stella tambunan muhammad timur dwi lestari ariotedjo nadya saib muhamad iman usman jourdan hussein belinda tanoto amanda witdarmono muhammad zaky prabowo benjamin soemartopo,jakarta-hub,Jakarta Hub,Investment Officer @ International Finance Corporation (IFC),Stella Tambunan,Curator,jakarta-hub, International Finance Corporation (IFC)
Jakarta,Indonesia,/hubs/jakarta-hub,Asia Pacific,alldo fellix januardy ayunda faza maudya nurul luntungan amadeus yeremia pribowo angelyn liem andi taufan garuda putra agung nugroho farell sutantio alanda kariza andreas arianto stella tambunan muhammad timur dwi lestari ariotedjo nadya saib muhamad iman usman jourdan hussein belinda tanoto amanda witdarmono muhammad zaky prabowo benjamin soemartopo,jakarta-hub,Jakarta Hub,"Medical Doctor, Faculty of Medicine @ University of Indonesia",Dwi Lestari Ariotedjo,None,jakarta-hub, University of Indonesia
Jakarta,Indonesia,/hubs/jakarta-hub,Asia Pacific,alldo fellix januardy ayunda faza maudya nurul luntungan amadeus yeremia pribowo angelyn liem andi taufan garuda putra agung nugroho farell sutantio alanda kariza andreas arianto stella tambunan muhammad timur dwi lestari ariotedjo nadya saib muhamad iman usman jourdan hussein belinda tanoto amanda witdarmono muhammad zaky prabowo benjamin soemartopo,jakarta-hub,Jakarta Hub,Founder and Chief Executive Officer @ Amartha Mikro Fintek,Andi Taufan Garuda Putra,None,jakarta-hub, Amartha Mikro Fintek
Jakarta,Indonesia,/hubs/jakarta-hub,Asia Pacific,alldo fellix januardy ayunda faza maudya nurul luntungan amadeus yeremia pribowo angelyn liem andi taufan garuda putra agung nugroho farell sutantio alanda kariza andreas arianto stella tambunan muhammad timur dwi lestari ariotedjo nadya saib muhamad iman usman jourdan hussein belinda tanoto amanda witdarmono muhammad zaky prabowo benjamin soemartopo,jakarta-hub,Jakarta Hub,Associate Director @ President's Delivery Unit for Development Monitoring and Oversight ...,Jourdan Hussein,None,jakarta-hub, President's Delivery Unit for Development Monitoring and Oversight ...
Jakarta,Indonesia,/hubs/jakarta-hub,Asia Pacific,alldo fellix januardy ayunda faza maudya nurul luntungan amadeus yeremia pribowo angelyn liem andi taufan garuda putra agung nugroho farell sutantio alanda kariza andreas arianto stella tambunan muhammad timur dwi lestari ariotedjo nadya saib muhamad iman usman jourdan hussein belinda tanoto amanda witdarmono muhammad zaky prabowo benjamin soemartopo,jakarta-hub,Jakarta Hub,Human Rights Lawyer,Alldo Fellix Januardy,None,jakarta-hub,
Jakarta,Indonesia,/hubs/jakarta-hub,Asia Pacific,alldo fellix januardy ayunda faza maudya nurul luntungan amadeus yeremia pribowo angelyn liem andi taufan garuda putra agung nugroho farell sutantio alanda kariza andreas arianto stella tambunan muhammad timur dwi lestari ariotedjo nadya saib muhamad iman usman jourdan hussein belinda tanoto amanda witdarmono muhammad zaky prabowo benjamin soemartopo,jakarta-hub,Jakarta Hub,Business Director @ Sinergi Muda,Alanda Kariza,None,jakarta-hub, Sinergi Muda
Jakarta,Indonesia,/hubs/jakarta-hub,Asia Pacific,alldo fellix januardy ayunda faza maudya nurul luntungan amadeus yeremia pribowo angelyn liem andi taufan garuda putra agung nugroho farell sutantio alanda kariza andreas arianto stella tambunan muhammad timur dwi lestari ariotedjo nadya saib muhamad iman usman jourdan hussein belinda tanoto amanda witdarmono muhammad zaky prabowo benjamin soemartopo,jakarta-hub,Jakarta Hub,Singer-Songwriter,Ayunda Faza Maudya,None,jakarta-hub,
Jakarta,Indonesia,/hubs/jakarta-hub,Asia Pacific,alldo fellix januardy ayunda faza maudya nurul luntungan amadeus yeremia pribowo angelyn liem andi taufan garuda putra agung nugroho farell sutantio alanda kariza andreas arianto stella tambunan muhammad timur dwi lestari ariotedjo nadya saib muhamad iman usman jourdan hussein belinda tanoto amanda witdarmono muhammad zaky prabowo benjamin soemartopo,jakarta-hub,Jakarta Hub,Co-Founder @ Kudo,Agung Nugroho,None,jakarta-hub, Kudo
Jakarta,Indonesia,/hubs/jakarta-hub,Asia Pacific,alldo fellix januardy ayunda faza maudya nurul luntungan amadeus yeremia pribowo angelyn liem andi taufan garuda putra agung nugroho farell sutantio alanda kariza andreas arianto stella tambunan muhammad timur dwi lestari ariotedjo nadya saib muhamad iman usman jourdan hussein belinda tanoto amanda witdarmono muhammad zaky prabowo benjamin soemartopo,jakarta-hub,Jakarta Hub,"Director, Special Staff to the Minister @ Executive Office of the President of Indonesia",Muhammad Zaky Prabowo,None,jakarta-hub, Executive Office of the President of Indonesia
Jakarta,Indonesia,/hubs/jakarta-hub,Asia Pacific,alldo fellix januardy ayunda faza maudya nurul luntungan amadeus yeremia pribowo angelyn liem andi taufan garuda putra agung nugroho farell sutantio alanda kariza andreas arianto stella tambunan muhammad timur dwi lestari ariotedjo nadya saib muhamad iman usman jourdan hussein belinda tanoto amanda witdarmono muhammad zaky prabowo benjamin soemartopo,jakarta-hub,Jakarta Hub,Co-Founder and Chief Executive Officer @ Wangsa Jelita,Nadya Saib,None,jakarta-hub, Wangsa Jelita
Jakarta,Indonesia,/hubs/jakarta-hub,Asia Pacific,alldo fellix januardy ayunda faza maudya nurul luntungan amadeus yeremia pribowo angelyn liem andi taufan garuda putra agung nugroho farell sutantio alanda kariza andreas arianto stella tambunan muhammad timur dwi lestari ariotedjo nadya saib muhamad iman usman jourdan hussein belinda tanoto amanda witdarmono muhammad zaky prabowo benjamin soemartopo,jakarta-hub,Jakarta Hub,Director @ RGE Pte Ltd,Belinda Tanoto,None,jakarta-hub, RGE Pte Ltd
Jakarta,Indonesia,/hubs/jakarta-hub,Asia Pacific,alldo fellix januardy ayunda faza maudya nurul luntungan amadeus yeremia pribowo angelyn liem andi taufan garuda putra agung nugroho farell sutantio alanda kariza andreas arianto stella tambunan muhammad timur dwi lestari ariotedjo nadya saib muhamad iman usman jourdan hussein belinda tanoto amanda witdarmono muhammad zaky prabowo benjamin soemartopo,jakarta-hub,Jakarta Hub,Founder,Muhammad Timur,None,jakarta-hub,
Jakarta,Indonesia,/hubs/jakarta-hub,Asia Pacific,alldo fellix januardy ayunda faza maudya nurul luntungan amadeus yeremia pribowo angelyn liem andi taufan garuda putra agung nugroho farell sutantio alanda kariza andreas arianto stella tambunan muhammad timur dwi lestari ariotedjo nadya saib muhamad iman usman jourdan hussein belinda tanoto amanda witdarmono muhammad zaky prabowo benjamin soemartopo,jakarta-hub,Jakarta Hub,Co-Founder @ Ruangguru,Muhamad Iman Usman,None,jakarta-hub, Ruangguru
